feature_id,band_class,fusion_class,go_label,go_auc,crossmodal_omega,crossmodal_pair,protein_frac,go_frac,text_frac,activation_freq,mean_activation,max_activation,n_proteins_active
12924,go-heavy,unimodal,none,0.0,0.0436,none,0.0005,0.9995,0.0,0.056,8.5629,9.1759,300
12925,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0027,5.1613,14.2528,258
12927,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0146,3.7261,7.2901,300
12928,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.003,3.5805,6.8201,297
12903,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.1908,5.0963,3
12846,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,6.0935,11.4307,300
12847,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,7.2158,9.1537,300
12848,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0094,5.3304,15.8605,299
12850,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,6.7378,12.3813,300
12851,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0015,4.3292,17.1523,300
12852,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.8959,2.8959,1
12854,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0013,6.5833,11.4456,250
12855,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,9.4872,28.9272,290
12856,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0018,3.8078,6.3986,292
12858,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.003,7.4719,21.1624,300
12859,go-heavy,unimodal,none,0.0,0.0,none,0.0,1.0,0.0,0.0002,2.0767,2.0988,21
12861,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,15.0116,41.6458,292
12885,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0094,4.56,10.1962,300
12864,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,9.2776,13.1522,300
12865,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.7782,3.6832,18
12866,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,9.446,12.8079,300
12867,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0015,8.306,24.7509,94
12869,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,13.2441,22.7602,300
12870,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0132,3.85,7.572,300
12871,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0134,4.5692,9.2824,300
12876,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.6104,4.464,2
12877,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.4801,4.7096,4
12878,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0028,5.2727,17.119,300
12880,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.7683,5.5181,2
12881,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,1.7311,2.9234,120
12883,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,6.4962,17.424,300
12863,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,8.0329,31.542,260
12968,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0039,6.0729,17.3838,280
12969,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0019,8.5788,27.3666,300
12970,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,8.1677,21.4424,42
12971,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0021,6.0309,15.7082,198
12972,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0033,4.734,13.6803,300
12974,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.3782,5.7744,4
12975,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0002,2.8429,3.2649,81
12976,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,4.0242,10.3461,300
12977,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0027,6.998,28.2909,240
12979,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,5.3205,10.222,300
12981,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,9.8838,25.1941,165
12982,protein-go-shared,unimodal,none,0.0,0.1034,protein-go,0.4981,0.4981,0.0038,0.2158,113.6579,144.7663,300
12929,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0017,6.0984,22.2056,299
12987,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,5.3683,26.3809,270
12988,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.013,5.5529,17.2081,300
12989,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,2.9556,5.6701,158
12991,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0102,4.8182,11.9843,300
12992,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,6.0895,19.7712,274
12994,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0695,2.5301,5.5939,300
12996,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0116,4.3937,13.2464,300
13000,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,8.4842,15.2373,287
13001,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0129,3.0809,5.7424,300
13003,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,8.3481,18.4875,300
13004,text-heavy,unimodal,none,0.0,0.0,none,0.0002,0.0,0.9998,0.1586,8.5831,30.8713,300
13005,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0041,9.8703,34.1611,300
13006,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,8.942,29.4249,300
12983,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,7.9491,12.2391,300
12930,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,5.6437,15.6282,247
12932,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0018,5.6947,14.6498,172
12933,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0021,6.7239,30.619,300
12934,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,10.493,10.7422,300
12935,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,11.1559,12.4635,300
12937,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,3.6508,4.8624,300
12939,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0184,3.7393,11.4357,300
12940,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,8.3762,39.7475,282
12941,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.2892,3.8798,7
12942,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0063,3.8355,6.9666,300
12943,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,5.7597,10.6685,298
12944,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0035,5.4817,9.7847,300
12967,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0033,6.8729,21.729,299
12947,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,3.2679,5.6105,280
12948,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,6.3801,35.656,300
12950,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0014,8.7876,19.4736,286
12951,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.9064,3.6923,2
12953,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.0735,4.0735,1
12954,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0037,8.9183,34.6857,280
12956,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0036,7.6228,18.9498,300
12958,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0151,3.6345,7.4105,300
12960,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0033,3.0207,5.743,299
12961,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0022,9.0253,25.9983,285
12962,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,6.3042,20.0636,232
12963,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,6.115,8.5667,288
12965,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0023,6.2706,25.9567,299
12945,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0019,6.1911,31.1176,293
13341,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.015,8.8833,18.3915,300
13344,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.9389,4.9389,1
13347,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0029,5.0017,17.0994,300
13348,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.4053,4.091,7
13349,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0161,3.9877,8.7671,300
13350,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.671,3.3258,4
13351,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.01,4.0062,3
13352,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,14.2975,38.8782,136
13353,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0011,3.4319,6.3625,268
13356,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,3.047,5.5727,190
13358,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,4.4076,11.8879,279
13360,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0028,5.6774,15.3966,226
13155,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,5.9507,17.7659,300
13365,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,8.6958,24.487,300
13366,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,9.4502,28.8442,253
13367,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0062,3.5043,6.4759,300
13368,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,10.2898,33.903,300
13371,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0018,5.661,15.5695,290
13373,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0015,5.578,13.1796,300
13374,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,4.4537,13.5405,300
13375,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.8673,4.2924,2
13376,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,4.0742,6.4585,232
13377,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0019,7.3262,15.0828,300
13380,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0022,5.658,22.7507,300
13381,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0049,5.3468,18.7556,300
13361,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,6.7399,14.1997,300
13305,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,1.457,2.2252,82
13307,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0148,3.3988,11.2555,300
13308,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,4.2134,10.6238,300
13309,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,1.4974,1.815,5
13310,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0051,5.1134,15.0284,300
13312,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0137,6.2954,24.8098,300
13315,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,4.8237,7.6427,296
13316,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0022,5.9145,21.7163,300
13317,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.648,3.648,1
13318,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,3.1684,6.08,253
13319,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,1.4313,3.3936,53
13320,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.4726,4.9557,10
13339,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,10.9932,23.4266,230
13322,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0051,4.3013,12.9809,297
13323,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0122,4.423,8.3448,300
13324,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0013,7.467,20.4886,300
13325,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0042,3.7405,6.549,300
13328,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0015,8.4211,28.7114,291
13330,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0131,4.5208,8.7397,300
13331,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,7.3076,25.027,300
13332,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.0874,4.6837,40
13333,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,3.7411,10.5325,293
13334,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,2.1856,3.3657,122
13336,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0079,5.8856,21.0844,300
13337,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,9.2684,17.5586,300
13338,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,11.2249,32.1552,240
13321,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,3.2705,6.7891,222
13420,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0043,6.1234,24.3802,300
13421,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.3732,5.3122,3
13422,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,7.6926,27.5135,107
13425,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0093,4.4491,13.7885,300
13426,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.5894,2.5894,1
13427,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,12.1923,12.7538,300
13428,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,7.9332,8.6751,300
13430,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,10.4477,40.6502,211
13433,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0139,3.4535,8.9222,300
13434,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.1053,3.8196,35
13435,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,7.3562,25.8243,299
13436,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.003,5.2427,14.981,297
13382,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.004,4.2509,7.8647,300
13438,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0011,10.1473,17.8245,268
13439,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0056,5.6132,18.9369,298
13440,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,4.1494,7.3044,300
13443,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0021,7.4124,20.8578,300
13444,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,6.3545,6.5067,300
13445,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.7953,4.4174,24
13446,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,1.7339,2.405,8
13448,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0034,5.6307,17.3251,196
13449,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,9.8568,10.2891,300
13452,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.002,9.315,30.5323,174
13453,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0029,6.6469,19.2938,196
13454,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,4.0277,11.5881,255
13455,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,6.0783,29.3719,299
13437,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,4.2898,11.7038,291
13383,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0018,3.5754,5.7659,287
13384,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,3.2405,5.0913,52
13385,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0071,4.1477,13.3005,300
13388,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,7.7224,10.1146,280
13390,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,3.2026,5.7019,69
13391,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0129,5.9333,17.4408,300
13392,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0002,4.6384,15.4384,111
13393,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0043,8.9783,21.1116,299
13394,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.0969,3.5222,5
13395,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.008,6.5485,26.6728,267
13397,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0008,6.3532,8.1544,300
13398,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0088,3.9418,9.2286,295
13419,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.599,3.599,1
13401,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.5357,4.1113,15
13402,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.8535,3.1248,3
13404,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0092,4.2107,7.9957,300
13405,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0022,5.1028,12.794,300
13407,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0029,5.5497,25.0483,300
13408,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,5.3083,6.5763,300
13409,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,8.0483,8.0998,300
13411,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,7.0974,19.475,258
13412,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0277,3.4786,6.6581,300
13414,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,7.9854,25.4776,295
13416,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.8093,2.8093,1
13417,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,5.9393,19.1926,191
13418,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,2.9853,4.6149,49
13400,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,2.9026,4.7882,64
13197,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0144,4.6062,8.797,300
13199,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0007,7.752,13.715,300
13201,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0205,3.2613,5.8843,300
13202,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0077,3.0096,6.5617,300
13203,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0012,10.1304,35.5409,43
13204,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,4.9457,11.5861,300
13206,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.1495,3.5782,4
13207,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0039,4.858,12.191,262
13208,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.001,10.1869,33.3601,300
13210,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0004,2.2448,2.9738,154
13212,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,5.9368,8.7685,300
13213,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0048,3.4498,6.3669,300
13304,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,12.6194,25.4086,300
13215,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,8.3426,36.7099,218
13216,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0035,4.8011,16.5785,300
13217,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,15.0408,20.5271,300
13218,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.7402,4.4868,22
13219,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,2.2692,3.9303,56
13221,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0004,3.3656,5.4436,195
13222,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,11.3206,15.7893,300
13223,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0044,3.7958,6.1133,299
13224,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0019,5.9511,12.6171,300
13225,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,5.2148,18.49,218
13226,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0045,4.5321,15.9074,300
13227,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0004,23.0278,40.9596,255
13228,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0083,4.3947,9.5533,300
13214,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0022,12.5626,35.5373,239
13156,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0021,4.1636,8.8527,298
13158,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,12.1168,41.5049,186
13159,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.87,3.7422,14
13160,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,2.6084,4.2286,185
13162,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0029,3.8771,10.0794,298
13163,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,1.8845,2.6615,46
13164,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0004,3.4557,5.7873,191
13165,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,3.0769,4.1432,16
13167,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,11.0738,36.3335,300
13169,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0104,4.5265,10.5112,300
13170,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0026,3.5147,6.143,296
13171,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0016,7.9562,19.5635,209
13195,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0006,11.3649,13.2282,300
13174,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0051,3.1536,5.5479,300
13175,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0005,2.8465,5.2392,199
13176,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0017,7.0293,31.9734,167
13178,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,3.3435,4.6467,82
13179,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0003,8.634,11.0574,300
13181,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.7248,2.7248,1
13182,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,1.9901,2.0153,2
13183,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0049,5.7683,20.3119,300
13186,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,9.1524,19.1346,300
13187,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,2.4132,2.4132,1
13188,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0009,2.8011,5.4783,267
13191,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0024,5.594,13.7341,286
13194,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,1e-04,1.9033,3.6814,74
13172,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0068,4.3571,7.622,300
13270,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0039,3.0703,6.0689,300
13271,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0004,2.8841,4.5567,180
13272,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0011,5.9536,27.1282,235
13275,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0019,3.8054,9.5902,289
13276,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.0,4.974,4.974,1
13279,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.012,3.0512,6.3448,300
13280,text-heavy,unimodal,none,0.0,0.0,none,0.0,0.0,1.0,0.003,3.5497,7.7123,297
