feature_id,band_class,fusion_class,go_label,go_auc,crossmodal_omega,crossmodal_pair,protein_frac,go_frac,text_frac,activation_freq,mean_activation,max_activation,n_proteins_active
14403,text-heavy,unimodal,catalytic activity,0.7062,0.0,none,0.0,0.0,1.0,0.0007,13.9826,29.8744,152
268,text-heavy,unimodal,catalytic activity,0.7062,0.0,none,0.0,0.0,1.0,0.0097,5.9404,18.3758,286
19498,text-heavy,unimodal,nucleus,0.7061,0.0,none,0.0,0.0,1.0,0.0109,8.4811,19.3463,300
1772,text-heavy,unimodal,anatomical structure development,0.706,0.0,none,0.0,0.0,1.0,0.003,4.221,15.718,207
17623,text-heavy,unimodal,regulation of cellular process,0.706,0.0,none,0.0,0.0,1.0,0.0057,4.8921,16.3814,260
15297,text-heavy,unimodal,anatomical structure development,0.706,0.0,none,0.0,0.0,1.0,0.0002,3.0876,5.8379,117
6711,text-heavy,unimodal,positive regulation of biological process,0.7059,0.0,none,0.0,0.0,1.0,0.0053,5.189,16.478,294
19342,text-heavy,unimodal,positive regulation of biological process,0.7059,0.0,none,0.0,0.0,1.0,0.0017,1.9913,2.8222,300
19724,text-heavy,unimodal,catalytic activity,0.7059,0.0,none,0.0,0.0,1.0,0.0145,3.5668,6.6389,300
19106,text-heavy,unimodal,protein-containing complex,0.7059,0.0,none,0.0,0.0,1.0,0.001,2.4907,4.0538,266
13431,text-heavy,unimodal,catalytic activity,0.7059,0.0,none,0.0,0.0,1.0,0.0027,5.2334,16.4535,239
4697,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7058,0.088,protein-text,0.0078,0.0,0.9922,0.0097,2.9647,5.7996,300
8223,text-heavy,unimodal,metabolic process,0.7058,0.0,none,0.0,0.0,1.0,0.0161,4.82,14.7986,300
1014,text-heavy,unimodal,regulation of gene expression,0.7057,0.0,none,0.0,0.0,1.0,0.0007,5.547,30.5261,262
15923,text-heavy,unimodal,catalytic activity,0.7056,0.0,none,0.0,0.0,1.0,0.008,3.4895,5.7703,300
11660,text-heavy,unimodal,primary metabolic process,0.7056,0.0,none,0.0,0.0,1.0,0.0119,10.667,28.4219,300
10313,text-heavy,unimodal,catalytic activity,0.7056,0.0,none,0.0,0.0,1.0,0.0008,3.8029,8.0955,300
11332,protein-heavy,unimodal,catalytic activity,0.7056,-0.0953,none,0.971,0.029,0.0,0.1318,3.8833,5.2416,300
20327,text-heavy,unimodal,protein-containing complex,0.7056,0.0,none,0.0,0.0,1.0,0.004,5.4869,17.0681,289
5947,text-heavy,unimodal,positive regulation of biological process,0.7055,0.0,none,0.0,0.0,1.0,0.0003,2.0758,2.3849,283
16534,text-heavy,unimodal,positive regulation of biological process,0.7055,0.0,none,0.0,0.0,1.0,0.002,7.1325,22.0788,256
5097,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7054,0.0,none,0.0,0.0,1.0,0.0022,7.6942,47.6931,252
10937,text-heavy,unimodal,nucleic acid binding,0.7054,0.0,none,0.0,0.0,1.0,0.0028,5.0469,15.6654,295
6710,text-heavy,unimodal,negative regulation of cellular process,0.7054,0.0,none,0.0,0.0,1.0,0.003,4.0839,24.9654,295
6456,text-heavy,unimodal,establishment of localization,0.7054,0.0,none,0.0,0.0,1.0,0.0011,2.7999,5.4403,227
15181,text-heavy,unimodal,cellular metabolic process,0.7053,0.0,none,0.0,0.0,1.0,0.0009,6.4328,9.8216,300
18516,text-heavy,unimodal,protein-containing complex,0.7052,0.0,none,0.0,0.0,1.0,0.004,4.0301,13.6864,280
16635,text-heavy,unimodal,protein binding,0.7052,0.0,none,0.0,0.0,1.0,0.0025,4.9219,16.9856,296
4289,text-heavy,unimodal,localization,0.7051,0.0,none,0.0,0.0,1.0,0.0005,3.4272,5.3615,211
10666,text-heavy,unimodal,positive regulation of biological process,0.7051,0.0,none,0.0,0.0,1.0,0.0058,3.223,12.5455,299
464,text-heavy,unimodal,catalytic activity,0.705,0.0,none,0.0,0.0,1.0,0.0007,9.0001,24.781,300
648,text-heavy,unimodal,catalytic activity,0.705,0.0,none,0.0,0.0,1.0,0.0146,3.3974,11.3233,300
3896,text-heavy,unimodal,cellular aromatic compound metabolic process,0.705,0.0,none,0.0,0.0,1.0,0.0022,8.1516,37.111,292
20405,text-heavy,unimodal,cellular process,0.705,0.0,none,0.0,0.0,1.0,0.0012,10.12,19.8918,300
9233,text-heavy,unimodal,biosynthetic process,0.705,0.0,none,0.0,0.0,1.0,0.005,4.4964,14.8379,293
11226,text-heavy,unimodal,plasma membrane,0.705,0.0,none,0.0,0.0,1.0,0.0014,3.2179,5.8468,292
7640,text-heavy,unimodal,plasma membrane,0.705,0.0,none,0.0,0.0,1.0,0.0029,2.5525,4.4648,291
4761,text-heavy,unimodal,heterocycle metabolic process,0.705,0.0,none,0.0,0.0,1.0,0.0042,4.8209,16.7945,190
12333,text-heavy,unimodal,nitrogen compound metabolic process,0.7049,0.0,none,0.0,0.0,1.0,0.0033,3.699,11.9749,300
13448,text-heavy,unimodal,nucleic acid binding,0.7048,0.0,none,0.0,0.0,1.0,0.0013,4.4749,8.5594,77
10264,text-heavy,unimodal,protein-containing complex,0.7046,0.0,none,0.0,0.0,1.0,0.005,4.473,9.1901,300
9493,text-heavy,unimodal,catalytic activity,0.7046,0.0,none,0.0,0.0,1.0,0.0038,3.3209,4.8235,276
15335,protein-heavy,unimodal,catalytic activity,0.7046,-0.112,none,0.9715,0.0186,0.01,0.1631,13.0924,16.7969,300
9177,text-heavy,unimodal,catalytic activity,0.7046,0.0,none,0.0,0.0,1.0,0.0066,3.4283,5.7138,296
8374,text-heavy,unimodal,catalytic activity,0.7046,0.0,none,0.0,0.0,1.0,0.0017,4.2346,11.4239,112
13974,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7045,0.0,none,0.0,0.0,1.0,0.0202,5.0178,23.0544,290
13504,text-heavy,unimodal,catalytic activity,0.7043,0.0,none,0.0,0.0,1.0,0.0017,3.491,7.5111,273
179,text-heavy,unimodal,response to stress,0.7043,0.0,none,0.0,0.0,1.0,0.0011,9.0646,32.8396,191
7717,text-heavy,unimodal,multicellular organismal process,0.7043,0.0,none,0.0,0.0,1.0,0.002,4.17,12.8002,261
11514,text-heavy,unimodal,response to stress,0.7043,0.0,none,0.0,0.0,1.0,0.0079,5.3496,19.2843,264
433,text-heavy,unimodal,nucleic acid binding,0.7043,0.0,none,0.0,0.0,1.0,0.001,5.859,21.5522,66
20178,text-heavy,unimodal,catalytic activity,0.7043,0.0,none,0.0,0.0,1.0,0.0013,2.9355,4.8304,268
17299,go-heavy,unimodal,catalytic activity,0.7043,0.0503,protein-go,0.0016,0.9984,0.0,0.0561,7.7187,8.5569,300
13326,text-heavy,unimodal,catalytic activity,0.7043,0.0,none,0.0,0.0,1.0,0.001,9.3314,25.8771,101
17997,text-heavy,unimodal,nucleic acid binding,0.7043,0.0,none,0.0,0.0,1.0,0.0021,5.2335,18.1044,214
15853,text-heavy,unimodal,organic substance metabolic process,0.7042,0.0,none,0.0,0.0,1.0,0.0144,7.7565,24.1558,300
16163,text-heavy,unimodal,biosynthetic process,0.7041,0.0,none,0.0,0.0,1.0,0.0029,4.247,9.0724,300
11675,text-heavy,unimodal,catalytic activity,0.704,0.0,none,0.0,0.0,1.0,0.0036,10.2038,27.9772,300
15752,text-heavy,unimodal,catalytic activity,0.704,0.0926,protein-text,0.0651,0.0,0.9349,0.0022,3.2874,5.626,299
16887,text-heavy,unimodal,anatomical structure development,0.704,0.0,none,0.0,0.0,1.0,0.0736,6.1153,25.4818,300
3707,text-heavy,unimodal,regulation of nitrogen compound metabolic process,0.7039,0.0,none,0.0,0.0,1.0,0.0024,4.6468,11.2589,79
19737,text-heavy,unimodal,positive regulation of biological process,0.7039,0.0,none,0.0,0.0,1.0,0.0037,6.8071,31.1434,127
13384,text-heavy,unimodal,negative regulation of biological process,0.7039,0.0,none,0.0,0.0,1.0,0.001,9.3833,20.5838,300
12329,text-heavy,unimodal,cell periphery,0.7039,0.0,none,0.0,0.0,1.0,0.0037,5.4707,15.093,300
18248,text-heavy,unimodal,cell periphery,0.7039,0.0,none,0.0,0.0,1.0,0.0019,5.4847,14.9522,269
16020,text-heavy,unimodal,organic cyclic compound binding,0.7038,0.0,none,0.0,0.0,1.0,0.0031,9.02,35.9755,288
16757,text-heavy,unimodal,nucleic acid binding,0.7038,0.0,none,0.0,0.0,1.0,0.0055,4.3738,12.8698,172
7954,text-heavy,unimodal,nucleic acid binding,0.7038,0.0,none,0.0,0.0,1.0,0.0011,2.6872,4.5171,274
17884,protein-heavy,unimodal,catalytic activity,0.7037,-0.0886,none,0.9885,0.0076,0.0039,0.1575,13.1468,16.6102,300
2336,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7037,0.0,none,0.0,0.0,1.0,0.001,9.6079,33.1282,187
13513,text-heavy,unimodal,catalytic activity,0.7037,0.0,none,0.0,0.0,1.0,0.0012,3.6571,5.7826,109
767,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7037,0.0,none,0.0,0.0,1.0,0.0008,6.2193,24.0314,121
5018,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.7037,0.0,none,0.0,0.0,1.0,0.0002,2.2807,5.7451,115
14418,text-heavy,unimodal,heterocycle metabolic process,0.7037,0.0,none,0.0,0.0,1.0,0.0166,3.4922,7.0726,300
1383,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7037,0.0,none,0.0,0.0,1.0,0.0143,3.7381,7.2074,295
18200,text-heavy,unimodal,negative regulation of biological process,0.7036,0.0,none,0.0,0.0,1.0,0.0018,3.2568,7.5565,295
5579,text-heavy,unimodal,negative regulation of biological process,0.7036,0.0,none,0.0,0.0,1.0,0.0041,4.2204,14.9186,287
15439,text-heavy,unimodal,protein-containing complex,0.7035,0.0,none,0.0,0.0,1.0,0.0148,3.7755,7.897,295
7120,text-heavy,unimodal,binding,0.7035,0.0,none,0.0,0.0,1.0,0.0005,3.6718,7.7291,272
17484,text-heavy,unimodal,catalytic activity,0.7034,0.0,none,0.0,0.0,1.0,0.003,7.0947,30.6973,155
12519,text-heavy,unimodal,catalytic activity,0.7034,0.0,none,0.0,0.0,1.0,0.001,5.813,21.4411,119
10225,text-heavy,unimodal,response to stimulus,0.7034,0.0,none,0.0,0.0,1.0,0.0013,5.3652,11.3221,300
12826,text-heavy,unimodal,establishment of localization,0.7033,0.0,none,0.0,0.0,1.0,0.0015,8.4738,24.3028,280
4752,text-heavy,unimodal,plasma membrane,0.7033,0.0,none,0.0,0.0,1.0,0.0009,6.0358,17.3314,300
17514,text-heavy,unimodal,response to stress,0.7033,0.0,none,0.0,0.0243,0.9757,0.0026,11.0454,45.0758,273
3352,text-heavy,unimodal,cell periphery,0.7032,0.0,none,0.0,0.0,1.0,0.001,12.2859,29.8107,180
19114,text-heavy,unimodal,cellular process,0.7032,0.0,none,0.0,0.0,1.0,0.0011,5.4083,7.5922,300
12313,text-heavy,unimodal,protein-containing complex,0.7032,0.0,none,0.0,0.0,1.0,0.002,9.0258,20.3659,259
1066,text-heavy,unimodal,positive regulation of biological process,0.7031,0.0,none,0.0,0.0,1.0,0.0018,5.0492,12.2139,120
18301,text-heavy,unimodal,cellular component organization,0.703,0.0,none,0.0,0.0,1.0,0.0027,6.273,30.7061,163
4362,text-heavy,unimodal,catalytic activity,0.703,0.0,none,0.0,0.0,1.0,0.003,7.0364,29.644,172
8961,text-heavy,unimodal,catalytic activity,0.703,0.0,none,0.0,0.0,1.0,0.0059,3.2911,5.4033,300
15276,text-heavy,unimodal,cellular metabolic process,0.703,0.0,none,0.0,0.0,1.0,0.0006,2.3525,5.2935,227
5738,text-heavy,unimodal,catalytic activity,0.703,0.0,none,0.0,0.0,1.0,0.0032,3.0813,5.4914,294
15179,protein-heavy,unimodal,catalytic activity,0.703,-0.1145,none,0.9744,0.0134,0.0122,0.1646,12.4724,15.5868,300
3191,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7029,0.0,none,0.0,0.0,1.0,0.0062,2.9146,9.0033,298
5421,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7029,0.0,none,0.0,0.0,1.0,0.0029,7.5318,28.6895,153
111,text-heavy,unimodal,establishment of localization,0.7029,0.0,none,0.0,0.0,1.0,0.0021,4.8074,16.3039,94
19584,text-heavy,unimodal,heterocycle metabolic process,0.7028,0.0,none,0.0,0.0,1.0,0.0027,6.0591,13.723,300
20130,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.7028,0.0,none,0.0021,0.0,0.9979,0.0045,3.015,4.8932,298
8732,text-heavy,unimodal,positive regulation of biological process,0.7027,0.0,none,0.0,0.0,1.0,0.0022,8.5877,32.4505,226
18509,text-heavy,unimodal,nucleic acid binding,0.7027,0.0,none,0.0,0.0,1.0,0.0032,7.6331,21.2767,296
1612,text-heavy,unimodal,cellular metabolic process,0.7025,0.0,none,0.0,0.0,1.0,0.0008,6.4353,9.297,300
12441,text-heavy,unimodal,cell periphery,0.7025,0.0,none,0.0,0.0,1.0,0.0031,8.2948,23.0864,296
11150,text-heavy,unimodal,plasma membrane,0.7024,0.0,none,0.0,0.0,1.0,0.0041,13.7125,36.9832,293
5454,text-heavy,unimodal,plasma membrane,0.7024,0.0,none,0.0,0.0,1.0,0.0051,4.6235,15.4133,291
8164,text-heavy,unimodal,metabolic process,0.7024,0.0,none,0.0,0.0,1.0,0.0117,4.8949,16.7358,300
1452,text-heavy,unimodal,regulation of nitrogen compound metabolic process,0.7023,0.0,none,0.0,0.0,1.0,0.0084,5.1629,27.595,297
15899,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.7023,0.0,none,0.0,0.0,1.0,0.0047,4.5911,12.1934,224
6388,text-heavy,unimodal,negative regulation of biological process,0.7021,0.0,none,0.0,0.0,1.0,0.002,6.5329,19.6178,293
16775,text-heavy,unimodal,catalytic activity,0.7021,0.0,none,0.0,0.0,1.0,0.0022,3.8304,8.1708,265
17465,text-heavy,unimodal,catalytic activity,0.7021,0.0,none,0.0,0.0,1.0,0.0018,8.4798,18.2951,223
10512,text-heavy,unimodal,regulation of cellular process,0.7021,0.0,none,0.0,0.0,1.0,0.0055,4.4572,14.1368,300
5631,text-heavy,unimodal,catalytic activity,0.7021,0.0,none,0.0,0.0,1.0,0.001,3.777,10.6374,267
5211,text-heavy,unimodal,regulation of gene expression,0.702,0.0,none,0.0,0.0,1.0,0.0032,4.731,13.8435,215
6885,text-heavy,unimodal,plasma membrane,0.702,0.0,none,0.0,0.0,1.0,0.0012,7.6682,16.1518,300
12058,text-heavy,unimodal,cellular aromatic compound metabolic process,0.702,0.0,none,0.0,0.0,1.0,0.001,4.4318,14.5632,268
19897,text-heavy,unimodal,plasma membrane,0.702,0.0,none,0.0,0.0,1.0,0.0046,5.059,15.9771,238
19452,text-heavy,unimodal,cellular biosynthetic process,0.7019,0.0,none,0.0,0.0,1.0,0.0039,3.6649,10.7077,299
13809,text-heavy,unimodal,heterocycle metabolic process,0.7019,0.0,none,0.0,0.0,1.0,0.0012,6.4,28.5964,86
4829,text-heavy,unimodal,biological regulation,0.7019,0.0,none,0.0,0.0,1.0,0.0023,7.569,15.543,300
9607,text-heavy,unimodal,heterocycle metabolic process,0.7019,0.0,none,0.0,0.0,1.0,0.0008,2.5966,9.5653,240
8105,protein-heavy,cross-modal:protein-text,catalytic activity,0.7018,0.4636,protein-text,0.986,0.0064,0.0076,0.1604,13.9601,19.236,300
10688,text-heavy,unimodal,protein-containing complex,0.7018,0.0,none,0.0,0.0,1.0,0.0013,7.8909,34.2939,193
6936,text-heavy,unimodal,catalytic activity,0.7018,0.0,none,0.0,0.0,1.0,0.0069,3.5575,6.3854,300
5526,go-heavy,unimodal,catalytic activity,0.7018,0.0592,protein-go,0.0004,0.9996,0.0,0.0559,8.5087,9.5424,300
11619,text-heavy,unimodal,protein binding,0.7018,0.0,none,0.0,0.0,1.0,0.0022,2.7105,4.7488,300
14681,text-heavy,unimodal,multicellular organism development,0.7017,0.0,none,0.0,0.0,1.0,0.0009,3.5094,7.8698,234
3253,text-heavy,unimodal,nucleic acid binding,0.7017,0.0,none,0.0,0.0,1.0,0.0037,8.2611,23.7808,300
15309,text-heavy,unimodal,negative regulation of biological process,0.7017,0.0,none,0.0,0.0,1.0,0.0023,6.8621,15.201,295
10286,text-heavy,unimodal,multicellular organism development,0.7017,0.0,none,0.0,0.0,1.0,0.0048,3.0072,9.4081,300
5108,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7016,0.0,none,0.0,0.0,1.0,0.0046,6.5874,26.8957,300
7117,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7016,0.0,none,0.0,0.0,1.0,0.0034,3.167,7.9524,298
1856,text-heavy,unimodal,plasma membrane,0.7016,0.0,none,0.0,0.0,1.0,0.0006,2.8839,4.731,213
19799,text-heavy,unimodal,regulation of gene expression,0.7015,0.0,none,0.0,0.0,1.0,0.0018,3.4775,5.4213,293
12052,text-heavy,unimodal,heterocycle metabolic process,0.7015,0.0,none,0.01,0.0,0.99,0.0071,3.2364,5.5093,300
19230,text-heavy,unimodal,protein-containing complex,0.7015,0.0,none,0.0,0.0,1.0,0.0011,5.479,12.5851,300
459,text-heavy,unimodal,macromolecule metabolic process,0.7015,0.0,none,0.0,0.0,1.0,0.005,4.7012,16.7029,295
5082,text-heavy,unimodal,protein-containing complex,0.7015,0.0,none,0.0,0.0,1.0,0.0007,10.0286,36.9847,300
13021,text-heavy,unimodal,regulation of gene expression,0.7015,0.0,none,0.0,0.0,1.0,0.0006,3.7709,7.6905,169
6439,text-heavy,unimodal,negative regulation of biological process,0.7014,0.0,none,0.0,0.0,1.0,0.0032,4.9598,16.528,253
8596,text-heavy,unimodal,catalytic activity,0.7014,0.0,none,0.0,0.0,1.0,0.0061,4.4409,13.1026,300
19214,text-heavy,unimodal,catalytic activity,0.7014,0.0,none,0.0,0.0,1.0,0.0142,3.5998,6.5835,300
16247,text-heavy,unimodal,establishment of localization,0.7012,0.0,none,0.0,0.0,1.0,0.0022,5.735,25.0467,300
6219,text-heavy,unimodal,nucleic acid binding,0.7012,0.0,none,0.0,0.0,1.0,0.0009,4.9091,14.8732,63
17079,text-heavy,unimodal,catalytic activity,0.7011,0.0,none,0.0,0.0,1.0,1e-04,4.2415,7.7757,68
11176,text-heavy,unimodal,protein-containing complex,0.7011,0.0,none,0.0,0.0,1.0,0.0026,6.642,15.9048,300
6430,text-heavy,unimodal,catalytic activity,0.7011,0.0,none,0.0,0.0,1.0,0.0116,3.544,16.5293,300
8030,text-heavy,unimodal,localization,0.7011,0.0,none,0.0,0.0,1.0,0.0027,3.2848,8.0937,294
19588,text-heavy,unimodal,organonitrogen compound metabolic process,0.701,0.0,none,0.0,0.0,1.0,0.0011,5.9375,8.8957,300
8229,text-heavy,unimodal,protein binding,0.701,0.0,none,0.0,0.0,1.0,0.0017,5.4957,29.9765,300
7648,text-heavy,unimodal,heterocycle metabolic process,0.701,0.0,none,0.0,0.0,1.0,0.0136,5.0552,18.3821,300
10590,text-heavy,unimodal,regulation of gene expression,0.701,0.0,none,0.0,0.0,1.0,0.0,2.4368,3.4616,3
15336,text-heavy,unimodal,heterocycle metabolic process,0.701,0.0,none,0.0,0.0,1.0,0.0049,2.4141,4.3776,298
12672,text-heavy,unimodal,protein-containing complex,0.7008,0.0,none,0.0,0.0,1.0,0.0022,4.6749,14.0713,289
7121,text-heavy,unimodal,cellular aromatic compound metabolic process,0.7008,0.0,none,0.0,0.0,1.0,0.0018,2.4166,4.3294,281
7047,text-heavy,unimodal,catalytic activity,0.7008,0.0,none,0.0,0.0,1.0,0.0004,2.9996,4.2847,184
18146,text-heavy,unimodal,catalytic activity,0.7008,0.0,none,0.0,0.0,1.0,0.0022,5.1585,12.5447,300
1247,text-heavy,unimodal,positive regulation of biological process,0.7007,0.0,none,0.0,0.0,1.0,0.0009,2.0588,4.3404,262
13510,text-heavy,unimodal,positive regulation of biological process,0.7007,0.0,none,0.0,0.0,1.0,0.0006,4.5188,7.7658,300
11879,text-heavy,unimodal,heterocycle metabolic process,0.7006,0.0,none,0.0,0.0,1.0,0.0041,6.1709,23.9052,296
3229,text-heavy,unimodal,nucleic acid binding,0.7006,0.0,none,0.0,0.0,1.0,0.0006,8.4603,31.0435,300
12152,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.7006,0.0,none,0.0,0.0,1.0,0.0005,10.962,29.6057,72
4893,text-heavy,unimodal,nucleic acid binding,0.7006,0.0,none,0.0,0.0,1.0,0.0024,3.8796,9.4192,209
20174,text-heavy,unimodal,regulation of gene expression,0.7006,0.0,none,0.0,0.0,1.0,0.0015,5.7144,16.4313,34
14991,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.7006,0.0,none,0.0,0.0,1.0,0.0021,6.0782,19.4477,71
7517,text-heavy,unimodal,catalytic activity,0.7005,0.0,none,0.0,0.0,1.0,0.0019,3.2195,5.4469,287
6864,text-heavy,unimodal,catalytic activity,0.7005,0.0,none,0.0,0.0,1.0,0.0067,7.8671,36.4225,218
10235,text-heavy,unimodal,response to stimulus,0.7004,0.0,none,0.0,0.0,1.0,0.0062,5.9202,28.0328,270
12538,text-heavy,unimodal,cell periphery,0.7003,0.0,none,0.0,0.0,1.0,0.0102,4.1171,19.4598,287
19706,text-heavy,unimodal,positive regulation of biological process,0.7003,0.0,none,0.0,0.0,1.0,0.0006,5.0561,22.653,227
18849,text-heavy,unimodal,catalytic activity,0.7002,0.0572,protein-text,0.0133,0.0,0.9867,0.0228,3.4964,6.6154,300
8471,text-heavy,unimodal,catalytic activity,0.7002,0.0,none,0.0,0.0,1.0,0.0024,6.2653,16.1859,299
18125,text-heavy,unimodal,catalytic activity,0.7002,0.0,none,0.0,0.0,1.0,0.0031,4.8727,16.9723,288
4388,text-heavy,unimodal,protein binding,0.7002,0.0,none,0.0,0.0,1.0,0.0007,9.8383,19.9853,300
8041,text-heavy,unimodal,catalytic activity,0.7002,0.0,none,0.0,0.0,1.0,0.0029,5.3296,16.1618,300
11048,text-heavy,unimodal,catalytic activity,0.7002,0.0,none,0.0,0.0,1.0,0.0014,9.0993,40.3914,157
9502,text-heavy,unimodal,response to stress,0.7001,0.0,none,0.0,0.0,1.0,0.0028,6.1209,20.1884,297
12812,text-heavy,unimodal,nucleic acid binding,0.7001,0.0,none,0.0,0.0,1.0,0.003,4.12,13.1791,299
9018,text-heavy,unimodal,nucleic acid binding,0.7001,0.0,none,0.0,0.0,1.0,0.0009,4.7429,19.1852,189
1922,text-heavy,unimodal,nucleic acid binding,0.7001,0.0,none,0.0,0.0,1.0,0.005,4.3428,13.7554,299
5646,text-heavy,unimodal,regulation of gene expression,0.7001,0.0,none,0.0,0.0,1.0,0.0008,6.5429,20.0565,79
9858,text-heavy,unimodal,anatomical structure development,0.7001,0.0684,protein-text,0.0164,0.0,0.9836,0.0095,3.3028,6.2951,300
5111,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.7001,0.0,none,0.0,0.0,1.0,0.0017,6.6037,35.3365,300
8123,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.7001,0.0,none,0.0,0.0,1.0,0.0033,10.9682,46.8647,292
13269,text-heavy,unimodal,biosynthetic process,0.7001,0.0,none,0.0,0.0,1.0,0.0315,5.9314,20.6882,300
10419,text-heavy,unimodal,negative regulation of biological process,0.6999,0.0,none,0.0,0.0,1.0,0.0011,3.302,5.3587,273
1946,text-heavy,unimodal,plasma membrane,0.6999,0.0,none,0.0,0.0,1.0,0.0016,7.0635,27.6201,256
18235,text-heavy,unimodal,plasma membrane,0.6999,0.0,none,0.0,0.0,1.0,0.003,7.8974,30.9196,197
17073,text-heavy,unimodal,catalytic activity,0.6998,0.0716,protein-text,0.0222,0.0,0.9778,0.0059,3.6237,5.8132,300
15346,text-heavy,unimodal,catalytic activity,0.6998,0.0,none,0.0,0.0,1.0,0.0096,2.9284,5.9217,300
13040,text-heavy,unimodal,cytosol,0.6997,0.0,none,0.0,0.009,0.991,0.0015,8.2492,25.6655,300
12472,text-heavy,unimodal,biosynthetic process,0.6997,0.0,none,0.0,0.0,1.0,0.0248,8.9456,34.7953,300
10916,text-heavy,unimodal,cellular biosynthetic process,0.6997,0.0,none,0.0,0.0,1.0,0.0022,3.2028,5.3002,296
4641,text-heavy,unimodal,nucleic acid binding,0.6996,0.0,none,0.0,0.0,1.0,0.0046,3.4655,6.5109,300
3890,text-heavy,unimodal,macromolecule metabolic process,0.6996,0.0,none,0.0,0.0,1.0,0.0009,2.6859,4.5665,241
18150,text-heavy,unimodal,multicellular organism development,0.6996,0.0,none,0.0,0.0,1.0,0.0009,2.8592,6.7464,253
2841,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.6996,0.0,none,0.0,0.0,1.0,0.0035,10.5198,41.6775,297
978,text-heavy,unimodal,cellular nitrogen compound metabolic process,0.6996,0.0,none,0.0,0.0,1.0,0.0012,4.7113,11.6645,300
11313,go-heavy,unimodal,catalytic activity,0.6995,0.0362,none,0.0004,0.9996,0.0,0.0559,7.2522,7.95,300
3327,text-heavy,unimodal,negative regulation of biological process,0.6995,0.0,none,0.0,0.0,1.0,0.0364,8.2314,34.6024,300
15051,text-heavy,unimodal,positive regulation of biological process,0.6995,0.0,none,0.0,0.0,1.0,0.038,4.4126,16.4089,300
7573,text-heavy,unimodal,negative regulation of biological process,0.6995,0.0,none,0.0,0.0,1.0,0.0041,4.2628,12.5093,279
13252,text-heavy,unimodal,catalytic activity,0.6995,0.0,none,0.0,0.0,1.0,0.0025,3.3452,5.4962,293
4163,text-heavy,unimodal,positive regulation of biological process,0.6995,0.0,none,0.0,0.0,1.0,0.0056,4.7035,16.3626,287
11324,text-heavy,unimodal,catalytic activity,0.6995,0.0,none,0.0,0.0,1.0,0.0012,5.436,15.9983,221
19120,text-heavy,unimodal,negative regulation of biological process,0.6995,0.0,none,0.0,0.0,1.0,0.0007,2.4756,3.5802,93
13405,text-heavy,unimodal,heterocycle metabolic process,0.6992,0.0,none,0.0,0.0,1.0,0.0011,6.3669,13.5663,300
9073,text-heavy,unimodal,catalytic activity,0.6992,0.0,none,0.0,0.0,1.0,0.0103,5.7191,21.2982,240
10167,text-heavy,unimodal,heterocycle metabolic process,0.6992,0.0905,protein-text,0.0189,0.0,0.9811,0.0132,3.516,5.7488,300
1845,text-heavy,unimodal,positive regulation of biological process,0.6991,0.0,none,0.0,0.0,1.0,0.0006,14.4028,22.1056,300
11187,text-heavy,unimodal,nucleic acid binding,0.6991,0.0,none,0.0,0.0345,0.9655,0.0026,6.162,19.2578,276
10209,text-heavy,unimodal,cellular metabolic process,0.6991,0.0,none,0.0,0.0,1.0,0.0064,4.4913,23.568,300
13531,text-heavy,unimodal,positive regulation of biological process,0.6991,0.0,none,0.0,0.0,1.0,0.0074,3.2862,6.6713,290
7169,text-heavy,unimodal,protein binding,0.699,0.0,none,0.0,0.0,1.0,0.001,5.4938,15.4656,250
15304,text-heavy,unimodal,catalytic activity,0.6989,0.0,none,0.0,0.0,1.0,0.0037,5.1599,21.3159,271
1896,text-heavy,unimodal,catalytic activity,0.6989,0.0,none,0.0049,0.0,0.9951,0.0127,3.6435,7.4219,300
2303,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6988,0.0,none,0.0,0.0,1.0,0.0042,4.9653,13.8252,276
10230,text-heavy,unimodal,intracellular non-membrane-bounded organelle,0.6988,0.0,none,0.0,0.0,1.0,0.0362,6.372,23.4384,300
18090,text-heavy,unimodal,positive regulation of biological process,0.6987,0.0,none,0.0,0.0,1.0,0.0016,6.0883,21.9467,84
19188,text-heavy,unimodal,cellular aromatic compound metabolic process,0.6987,0.0,none,0.0,0.0,1.0,0.0022,3.5479,8.0901,192
